[INFO] hidden channels: 64]
Dataset:  biosnap
reading from Data/BIOSNAP/hetero_data_biosnap.pt
hd:  64
cuda
Data is cuda?: True
data HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={ edge_index=[2, 13838] },
  (protein, rev_interaction, drug)={ edge_index=[2, 13838] }
)
train_data HeteroData(
  drug={
    node_id=[4499],
    x=[4499, 12],
  },
  protein={
    node_id=[2113],
    x=[2113, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 7751],
    edge_label=[5811],
    edge_label_index=[2, 5811],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 7751] }
)
model: Model(
  (encoder): GraphModule(
    (conv_in): ModuleDict(
      (drug__interaction__protein): SAGEConv((-1, -1), 64, aggr=sum)
      (protein__rev_interaction__drug): SAGEConv((-1, -1), 64, aggr=sum)
    )
    (act): ModuleDict(
      (drug): Tanh()
      (protein): Tanh()
    )
    (dropout): ModuleDict(
      (drug): Dropout(p=0.2, inplace=False)
      (protein): Dropout(p=0.2, inplace=False)
    )
    (conv_med): ModuleDict(
      (drug__interaction__protein): SAGEConv((-1, -1), 64, aggr=sum)
      (protein__rev_interaction__drug): SAGEConv((-1, -1), 64, aggr=sum)
    )
    (conv_out): ModuleDict(
      (drug__interaction__protein): SAGEConv((-1, -1), 64, aggr=sum)
      (protein__rev_interaction__drug): SAGEConv((-1, -1), 64, aggr=sum)
    )
  )
  (decoder): EdgeClassifier(
    (lin1): Linear(in_features=128, out_features=64, bias=True)
    (lin2): Linear(in_features=64, out_features=1, bias=True)
  )
)
Epoch: 050, Loss: 0.5660, Train: 0.7411, Val: 0.7874, Test: 0.8115
Epoch: 100, Loss: 0.5241, Train: 0.7523, Val: 0.7954, Test: 0.8197
Epoch: 150, Loss: 0.4570, Train: 0.8432, Val: 0.8454, Test: 0.8360
Epoch: 200, Loss: 0.4348, Train: 0.8664, Val: 0.8779, Test: 0.8693
Epoch: 250, Loss: 0.4183, Train: 0.8753, Val: 0.8898, Test: 0.8890
Epoch: 300, Loss: 0.4216, Train: 0.8679, Val: 0.8874, Test: 0.8919
Epoch: 350, Loss: 0.4127, Train: 0.8836, Val: 0.8963, Test: 0.8965
Epoch: 400, Loss: 0.4022, Train: 0.8855, Val: 0.8936, Test: 0.8927
Epoch: 450, Loss: 0.4003, Train: 0.8871, Val: 0.8959, Test: 0.8956
Epoch: 500, Loss: 0.3991, Train: 0.8869, Val: 0.8978, Test: 0.8970
Epoch: 550, Loss: 0.3960, Train: 0.8876, Val: 0.8985, Test: 0.8973
Epoch: 600, Loss: 0.4162, Train: 0.8868, Val: 0.8974, Test: 0.8957
Epoch: 650, Loss: 0.3982, Train: 0.8875, Val: 0.8988, Test: 0.8982
Epoch: 700, Loss: 0.3967, Train: 0.8876, Val: 0.8974, Test: 0.8968
Epoch: 750, Loss: 0.4142, Train: 0.8859, Val: 0.8928, Test: 0.8907
Epoch: 800, Loss: 0.3963, Train: 0.8883, Val: 0.8978, Test: 0.8971
Epoch: 850, Loss: 0.5305, Train: 0.8613, Val: 0.8631, Test: 0.8547
Epoch: 900, Loss: 0.4026, Train: 0.8859, Val: 0.8955, Test: 0.8943
Epoch: 950, Loss: 0.3981, Train: 0.8889, Val: 0.8989, Test: 0.8987
Epoch: 1000, Loss: 0.4391, Train: 0.8776, Val: 0.8921, Test: 0.8943
