====================================================================================================
data: HeteroData(
  drug={
    node_id=[6823],
    x=[6823, 12],
  },
  protein={
    node_id=[4650],
    x=[4650, 20],
  },
  (drug, interaction, protein)={ edge_index=[2, 23705] },
  (protein, rev_interaction, drug)={ edge_index=[2, 23705] }
)
====================================================================================================
****************************************************************************************************
train data: HeteroData(
  drug={
    node_id=[6823],
    x=[6823, 12],
  },
  protein={
    node_id=[4650],
    x=[4650, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 13276],
    edge_label=[9954],
    edge_label_index=[2, 9954],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 13276] }
)
****************************************************************************************************
val data: HeteroData(
  drug={
    node_id=[6823],
    x=[6823, 12],
  },
  protein={
    node_id=[4650],
    x=[4650, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 16594],
    edge_label=[7110],
    edge_label_index=[2, 7110],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 16594] }
)
****************************************************************************************************
test data: HeteroData(
  drug={
    node_id=[6823],
    x=[6823, 12],
  },
  protein={
    node_id=[4650],
    x=[4650, 20],
  },
  (drug, interaction, protein)={
    edge_index=[2, 18964],
    edge_label=[14223],
    edge_label_index=[2, 14223],
  },
  (protein, rev_interaction, drug)={ edge_index=[2, 18964] }
)
****************************************************************************************************
edge_x: torch.Size([9954, 32])
labels: torch.Size([9954])
edge_x: torch.Size([7110, 32])
labels: torch.Size([7110])
edge_x: torch.Size([14223, 32])
labels: torch.Size([14223])
model: HGT(
  (lin_dict): ModuleDict(
    (drug): Linear(-1, 64, bias=True)
    (protein): Linear(-1, 64, bias=True)
  )
  (convs): ModuleList(
    (0-1): 2 x HGTConv(-1, 64, heads=1)
  )
  (lin): Linear(128, 1, bias=True)
)
Epoch: 6, Loss: 4.3139
Epoch: 11, Loss: 0.9645
Epoch: 16, Loss: 0.6426
Epoch: 21, Loss: 0.6305
Epoch: 26, Loss: 0.6277
Epoch: 31, Loss: 0.6083
Epoch: 36, Loss: 0.5964
Epoch: 41, Loss: 0.5996
Epoch: 46, Loss: 0.5902
Epoch: 51, Loss: 0.5820
Epoch: 56, Loss: 0.5770
Epoch: 61, Loss: 0.5570
Epoch: 66, Loss: 0.5364
Epoch: 71, Loss: 0.5268
Epoch: 76, Loss: 0.5254
Epoch: 81, Loss: 0.5307
Epoch: 86, Loss: 0.5189
Epoch: 91, Loss: 0.5187
Epoch: 96, Loss: 0.5171
Epoch: 101, Loss: 0.5158
Epoch: 106, Loss: 0.5147
Epoch: 111, Loss: 0.5143
Epoch: 116, Loss: 0.5139
Epoch: 121, Loss: 0.5132
Epoch: 126, Loss: 0.5125
Epoch: 131, Loss: 0.5118
Epoch: 136, Loss: 0.5107
Epoch: 141, Loss: 0.5104
Epoch: 146, Loss: 0.5171
Epoch: 151, Loss: 0.5168
Epoch: 156, Loss: 0.5167
Epoch: 161, Loss: 0.5149
Epoch: 166, Loss: 0.5132
Epoch: 171, Loss: 0.5120
Epoch: 176, Loss: 0.5114
Epoch: 181, Loss: 0.5113
Epoch: 186, Loss: 0.5111
Epoch: 191, Loss: 0.5107
Epoch: 196, Loss: 0.5105
Epoch: 201, Loss: 0.5102
Epoch: 206, Loss: 0.5099
Epoch: 211, Loss: 0.5094
Epoch: 216, Loss: 0.5091
Epoch: 221, Loss: 0.5087
Epoch: 226, Loss: 0.5083
Epoch: 231, Loss: 0.5078
Epoch: 236, Loss: 0.5072
Epoch: 241, Loss: 0.5067
Epoch: 246, Loss: 0.5061
Epoch: 251, Loss: 0.5069
Epoch: 256, Loss: 0.5062
Epoch: 261, Loss: 0.5051
Epoch: 266, Loss: 0.5077
Epoch: 271, Loss: 0.5075
Epoch: 276, Loss: 0.5063
Epoch: 281, Loss: 0.5058
Epoch: 286, Loss: 0.5054
Epoch: 291, Loss: 0.5049
Epoch: 296, Loss: 0.5062
Epoch: 301, Loss: 0.5093
Epoch: 306, Loss: 0.5064
Epoch: 311, Loss: 0.5021
Epoch: 316, Loss: 0.5044
Epoch: 321, Loss: 0.5015
Epoch: 326, Loss: 0.5001
Epoch: 331, Loss: 0.4992
Epoch: 336, Loss: 0.5024
Epoch: 341, Loss: 0.5009
Epoch: 346, Loss: 0.5031
Epoch: 351, Loss: 0.5013
Epoch: 356, Loss: 0.5083
Epoch: 361, Loss: 0.5022
Epoch: 366, Loss: 0.4997
Epoch: 371, Loss: 0.4980
Epoch: 376, Loss: 0.4973
Epoch: 381, Loss: 0.4960
Epoch: 386, Loss: 0.4948
Epoch: 391, Loss: 0.4941
Epoch: 396, Loss: 0.4928
Epoch: 401, Loss: 0.4932
Epoch: 406, Loss: 0.4943
Epoch: 411, Loss: 0.5006
Epoch: 416, Loss: 0.5056
Epoch: 421, Loss: 0.5035
Epoch: 426, Loss: 0.5011
Epoch: 431, Loss: 0.4985
Epoch: 436, Loss: 0.4968
Epoch: 441, Loss: 0.4957
Epoch: 446, Loss: 0.4941
